CustomerID,Age,Gender,MaritalStatus,IncomeLevel,TotalSpend,AvgSpend,NumTransactions,LastTransaction,UniqueProducts,NumInteractions,LastInteraction,IssuesUnresolved,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus
887,30,F,Married,Medium,812.28,203.07,4,2022-08-06,2,2.0,2022-05-04,1.0,2023-03-11,3,Website,0
888,65,M,Single,Medium,436.94,145.64666666666668,3,2022-11-21,3,1.0,2022-01-30,1.0,2023-09-04,1,Online Banking,0
889,30,M,Married,High,306.88,76.72,4,2022-11-03,2,,,,2023-01-26,4,Mobile App,0
890,39,M,Single,Medium,369.47,184.735,2,2022-07-11,2,2.0,2022-12-22,0.0,2023-03-01,1,Mobile App,0
891,36,F,Divorced,Medium,1602.17,320.434,5,2022-12-27,3,2.0,2022-12-08,2.0,2023-03-15,46,Website,0
892,43,F,Widowed,Medium,183.21,183.21,1,2022-10-04,1,1.0,2022-04-24,1.0,2023-01-16,42,Mobile App,0
893,31,M,Divorced,Low,3026.91,336.3233333333333,9,2022-09-28,4,2.0,2022-10-09,1.0,2023-10-14,38,Mobile App,0
894,48,M,Widowed,Low,983.26,327.75333333333333,3,2022-11-08,2,2.0,2022-06-25,1.0,2023-08-21,37,Mobile App,0
895,46,F,Married,Low,1649.0800000000002,235.58285714285716,7,2022-10-01,5,,,,2023-09-26,12,Mobile App,0
896,62,F,Widowed,Medium,1403.03,175.37875,8,2022-10-19,4,1.0,2022-10-12,0.0,2023-11-22,42,Online Banking,0
897,59,F,Single,High,2125.28,265.66,8,2022-10-20,5,2.0,2022-12-17,2.0,2023-08-21,10,Mobile App,0
898,39,M,Divorced,High,2794.0,310.44444444444446,9,2022-10-22,4,1.0,2022-08-25,1.0,2023-01-09,47,Online Banking,0
899,24,M,Widowed,High,38.78,38.78,1,2022-07-30,1,1.0,2022-07-05,1.0,2023-12-16,1,Website,1
900,54,F,Widowed,Low,353.54,117.84666666666668,3,2022-12-26,2,1.0,2022-09-28,0.0,2023-03-23,2,Online Banking,0
901,66,M,Married,Medium,517.94,258.97,2,2022-07-18,2,,,,2023-01-14,12,Website,0
902,58,F,Married,Low,1040.2,148.6,7,2022-12-11,4,2.0,2022-09-15,1.0,2023-09-17,39,Online Banking,0
903,44,M,Married,Low,762.78,190.695,4,2022-07-28,3,1.0,2022-08-02,0.0,2023-06-22,48,Mobile App,1
904,48,M,Single,High,1684.39,240.62714285714287,7,2022-12-15,3,1.0,2022-06-02,0.0,2023-11-24,36,Mobile App,0
905,23,M,Married,High,1222.55,152.81875,8,2022-10-26,5,1.0,2022-06-17,1.0,2023-11-27,7,Online Banking,0
906,33,F,Widowed,Medium,1235.8,247.16,5,2022-12-29,4,,,,2023-04-03,38,Website,1
907,55,M,Single,Low,54.82,54.82,1,2022-10-15,1,,,,2023-06-07,25,Website,0
908,55,F,Married,Medium,1865.09,207.23222222222222,9,2022-11-25,4,2.0,2022-06-20,1.0,2023-12-06,3,Website,0
909,67,M,Widowed,Low,718.24,239.41333333333333,3,2022-10-13,2,,,,2023-02-02,27,Online Banking,0
910,49,F,Single,Medium,797.14,199.285,4,2022-11-15,3,,,,2023-08-16,24,Online Banking,0
911,50,F,Widowed,Low,1058.9,352.9666666666667,3,2022-08-10,2,,,,2023-02-27,27,Mobile App,0
912,66,F,Married,Medium,1915.01,212.7788888888889,9,2022-12-13,5,1.0,2022-11-11,1.0,2023-07-30,6,Mobile App,0
913,34,F,Married,Low,267.44,267.44,1,2022-06-07,1,2.0,2022-10-20,0.0,2023-09-17,25,Mobile App,0
914,50,F,Single,Low,1722.8,246.1142857142857,7,2022-12-08,4,2.0,2022-07-09,1.0,2023-07-31,43,Website,0
915,28,M,Divorced,High,1786.6,255.22857142857143,7,2022-12-15,4,,,,2023-06-22,31,Online Banking,0
916,30,M,Widowed,Low,1176.86,196.14333333333332,6,2022-11-30,4,,,,2023-08-31,44,Mobile App,0
917,47,F,Widowed,High,1799.3600000000001,224.92000000000002,8,2022-12-07,3,1.0,2022-06-17,0.0,2023-05-10,9,Mobile App,0
918,18,F,Divorced,Medium,1140.8200000000002,285.20500000000004,4,2022-12-11,4,,,,2023-10-11,39,Mobile App,1
919,47,F,Divorced,High,1547.47,221.06714285714287,7,2022-11-05,4,,,,2023-12-14,29,Website,1
920,44,M,Widowed,Low,2059.02,228.78,9,2022-10-07,4,1.0,2022-02-06,1.0,2023-10-08,14,Mobile App,0
921,57,F,Single,High,1778.2,296.3666666666667,6,2022-12-20,4,1.0,2022-07-20,1.0,2023-11-05,36,Online Banking,0
922,40,M,Divorced,High,1135.0,378.3333333333333,3,2022-10-16,3,1.0,2022-07-02,1.0,2023-08-10,29,Website,0
923,37,F,Married,Medium,2462.85,273.65,9,2022-10-30,4,2.0,2022-12-10,2.0,2023-02-10,43,Website,0
924,23,M,Single,High,760.13,380.065,2,2022-06-30,2,1.0,2022-10-02,1.0,2023-03-25,41,Website,1
925,54,F,Divorced,Medium,1930.4099999999999,386.082,5,2022-11-05,4,,,,2023-01-20,38,Mobile App,1
926,37,M,Married,Medium,157.62,157.62,1,2022-10-02,1,,,,2023-05-03,22,Online Banking,1
927,54,M,Married,High,1462.34,292.46799999999996,5,2022-10-14,4,,,,2023-06-06,12,Mobile App,1
928,23,F,Widowed,Low,2584.66,323.0825,8,2022-10-03,4,2.0,2022-12-05,1.0,2023-05-21,40,Website,0
929,46,F,Single,Medium,358.27,358.27,1,2022-07-21,1,,,,2023-02-16,49,Online Banking,0
930,30,F,Divorced,High,809.61,404.805,2,2022-06-07,1,,,,2023-08-10,26,Website,0
931,44,F,Married,Medium,1985.28,397.056,5,2022-12-13,3,1.0,2022-07-15,1.0,2023-03-10,46,Mobile App,0
932,67,M,Widowed,High,350.46,350.46,1,2022-02-11,1,1.0,2022-06-04,0.0,2023-06-05,28,Online Banking,0
933,37,M,Divorced,High,74.06,74.06,1,2022-08-31,1,2.0,2022-05-02,1.0,2023-04-29,21,Website,0
934,30,M,Married,Low,282.29,282.29,1,2022-01-31,1,1.0,2022-02-24,0.0,2023-11-14,27,Mobile App,0
935,56,M,Widowed,High,939.39,234.8475,4,2022-06-11,3,2.0,2022-04-10,0.0,2023-10-28,33,Website,1
936,25,M,Married,Medium,2591.57,287.95222222222225,9,2022-12-29,5,,,,2023-07-28,29,Mobile App,0
937,34,M,Widowed,Medium,1842.6599999999999,263.2371428571428,7,2022-10-12,4,2.0,2022-10-04,1.0,2023-03-30,24,Mobile App,1
938,47,F,Widowed,Low,695.9300000000001,231.9766666666667,3,2022-08-03,3,1.0,2022-11-17,1.0,2023-06-19,32,Website,0
939,18,M,Single,Medium,394.48,394.48,1,2022-07-05,1,,,,2023-11-22,6,Website,0
940,41,M,Divorced,Low,1536.43,219.49,7,2022-11-06,5,2.0,2022-09-09,1.0,2023-04-04,27,Mobile App,0
941,33,M,Widowed,High,1440.83,240.13833333333332,6,2022-12-24,3,,,,2023-09-22,16,Website,0
942,28,F,Married,High,1539.42,219.91714285714286,7,2022-11-21,5,,,,2023-06-13,36,Online Banking,0
943,21,M,Divorced,High,398.92,199.46,2,2022-08-02,2,1.0,2022-10-13,0.0,2023-03-19,47,Website,0
944,21,F,Divorced,Low,1280.1000000000001,256.02000000000004,5,2022-09-15,3,2.0,2022-09-26,1.0,2023-06-04,30,Website,0
945,34,M,Divorced,Medium,541.1999999999999,108.23999999999998,5,2022-09-05,4,,,,2023-07-20,15,Website,0
946,66,M,Single,Medium,451.82,150.60666666666665,3,2022-11-01,3,,,,2023-11-13,8,Mobile App,0
947,27,F,Widowed,High,589.06,196.35333333333332,3,2022-09-13,3,1.0,2022-01-29,1.0,2023-05-06,31,Website,1
948,38,M,Widowed,Medium,1416.12,283.224,5,2022-10-08,4,,,,2023-02-12,9,Mobile App,1
949,55,M,Widowed,Low,956.3,239.075,4,2022-09-25,3,,,,2023-06-12,42,Online Banking,0
950,66,F,Widowed,Low,1085.17,271.2925,4,2022-12-01,2,,,,2023-04-22,21,Online Banking,0
951,35,F,Married,Low,1494.92,213.56,7,2022-10-23,4,2.0,2022-06-21,1.0,2023-11-08,39,Online Banking,0
952,27,M,Widowed,Low,344.33,344.33,1,2022-01-25,1,1.0,2022-10-04,1.0,2023-03-20,39,Website,0
953,62,M,Divorced,Medium,2580.58,286.7311111111111,9,2022-12-22,5,2.0,2022-10-21,1.0,2023-10-21,43,Website,0
954,33,F,Widowed,Low,2009.3200000000002,334.8866666666667,6,2022-11-06,4,,,,2023-07-20,20,Online Banking,0
955,56,F,Widowed,Medium,1453.74,242.29,6,2022-12-15,4,2.0,2022-12-23,1.0,2023-12-08,26,Website,0
956,32,F,Widowed,High,858.04,286.0133333333333,3,2022-08-31,3,,,,2023-10-20,38,Online Banking,0
957,51,F,Widowed,Medium,32.8,32.8,1,2022-06-16,1,,,,2023-06-01,43,Mobile App,0
958,22,M,Single,Low,972.8,194.56,5,2022-10-16,4,1.0,2022-04-08,1.0,2023-05-21,14,Online Banking,0
959,34,M,Divorced,Medium,285.35,285.35,1,2022-06-11,1,,,,2023-11-17,48,Online Banking,0
960,54,F,Single,High,1553.52,258.92,6,2022-10-19,3,2.0,2022-06-18,2.0,2023-02-10,41,Online Banking,0
961,25,M,Divorced,High,964.3299999999999,321.4433333333333,3,2022-12-27,2,2.0,2022-12-10,1.0,2023-05-01,21,Mobile App,0
962,41,F,Widowed,High,1021.08,255.27,4,2022-11-19,3,2.0,2022-06-13,2.0,2023-04-04,19,Online Banking,1
963,45,F,Widowed,Medium,660.3299999999999,220.10999999999999,3,2022-12-27,2,2.0,2022-11-19,0.0,2023-09-17,14,Online Banking,0
964,64,M,Divorced,Low,2348.82,260.98,9,2022-12-15,4,2.0,2022-11-01,1.0,2023-03-13,9,Online Banking,0
965,25,F,Divorced,Low,213.98,213.98,1,2022-10-25,1,1.0,2022-05-17,1.0,2023-07-11,42,Mobile App,1
966,40,F,Single,Medium,2097.75,299.67857142857144,7,2022-11-29,3,,,,2023-05-16,4,Mobile App,1
967,52,M,Single,Low,230.71,230.71,1,2022-07-24,1,,,,2023-04-28,23,Online Banking,0
968,48,M,Married,Low,344.12,172.06,2,2022-05-15,2,1.0,2022-12-04,0.0,2023-01-17,22,Online Banking,0
969,34,F,Married,Medium,1296.96,324.24,4,2022-10-29,3,1.0,2022-11-12,1.0,2023-04-25,20,Online Banking,0
970,45,M,Single,High,748.6800000000001,124.78000000000002,6,2022-10-23,4,2.0,2022-06-28,2.0,2023-03-22,19,Website,1
971,65,M,Married,Low,283.95,141.975,2,2022-08-06,2,,,,2023-10-17,19,Mobile App,1
972,65,M,Single,High,1105.44,368.48,3,2022-04-29,1,,,,2023-10-26,23,Mobile App,0
973,68,M,Single,Low,56.53,56.53,1,2022-12-07,1,,,,2023-10-18,31,Website,0
974,29,M,Single,High,1789.81,298.3016666666667,6,2022-11-24,4,,,,2023-09-12,46,Mobile App,0
975,41,M,Married,High,1892.1799999999998,270.31142857142856,7,2022-12-09,4,,,,2023-09-14,19,Mobile App,1
976,32,F,Divorced,Low,557.62,278.81,2,2022-03-17,2,,,,2023-02-17,44,Online Banking,0
977,57,M,Widowed,Low,772.3399999999999,257.44666666666666,3,2022-08-21,2,2.0,2022-04-05,0.0,2023-02-08,20,Online Banking,0
978,48,F,Married,Medium,1465.5,209.35714285714286,7,2022-11-10,5,1.0,2022-10-10,1.0,2023-09-14,26,Mobile App,0
979,44,F,Widowed,Low,1711.28,244.46857142857144,7,2022-10-02,4,1.0,2022-07-24,0.0,2023-05-18,6,Website,1
980,52,F,Widowed,Low,2079.5,259.9375,8,2022-12-24,4,1.0,2022-09-07,1.0,2023-05-04,28,Online Banking,0
981,35,M,Divorced,Medium,285.43,285.43,1,2022-02-27,1,,,,2023-09-23,41,Website,0
982,53,M,Married,High,913.21,152.20166666666668,6,2022-09-17,3,1.0,2022-09-26,0.0,2023-06-20,4,Mobile App,1
983,25,F,Widowed,Medium,1395.3000000000002,279.06000000000006,5,2022-11-21,2,2.0,2022-11-14,1.0,2023-05-09,49,Mobile App,0
984,63,F,Divorced,High,1127.04,140.88,8,2022-12-22,4,1.0,2022-03-20,0.0,2023-05-01,44,Website,0
985,66,F,Divorced,Medium,1752.58,350.51599999999996,5,2022-12-22,4,2.0,2022-05-11,1.0,2023-03-04,9,Website,0
986,55,F,Single,Low,1392.61,198.9442857142857,7,2022-10-09,4,2.0,2022-05-27,0.0,2023-11-08,49,Online Banking,0
987,22,M,Married,Low,1683.65,240.52142857142857,7,2022-12-22,5,,,,2023-06-08,14,Mobile App,1
988,31,F,Widowed,High,2543.12,282.56888888888886,9,2022-11-28,5,2.0,2022-04-12,2.0,2023-02-14,31,Website,0
989,55,M,Divorced,Low,1530.42,218.6314285714286,7,2022-09-18,5,2.0,2022-10-07,2.0,2023-07-26,29,Website,1
990,37,F,Widowed,High,483.5,483.5,1,2022-07-05,1,2.0,2022-10-25,1.0,2023-06-07,49,Mobile App,1
991,61,M,Married,Medium,801.36,267.12,3,2022-12-23,2,,,,2023-09-17,22,Website,0
992,26,M,Single,Low,311.62,311.62,1,2022-04-06,1,1.0,2022-09-29,1.0,2023-03-26,9,Website,0
993,50,F,Widowed,High,81.64,81.64,1,2022-02-17,1,,,,2023-12-27,11,Website,0
994,35,F,Single,Medium,1801.34,200.14888888888888,9,2022-12-16,4,2.0,2022-07-02,2.0,2023-07-23,25,Mobile App,0
995,23,F,Divorced,Low,1020.0,204.0,5,2022-12-27,4,1.0,2022-05-02,0.0,2023-07-31,34,Website,1
996,54,F,Single,Low,227.25,227.25,1,2022-07-24,1,,,,2023-01-29,38,Mobile App,0
997,19,M,Widowed,High,419.82,209.91,2,2022-10-25,2,,,,2023-04-01,5,Mobile App,0
998,47,M,Married,Low,252.15,252.15,1,2022-09-18,1,,,,2023-07-10,47,Website,0
999,23,M,Widowed,High,2393.2599999999998,265.91777777777776,9,2022-12-07,4,,,,2023-01-08,23,Website,0
1000,34,M,Widowed,Low,1670.79,278.465,6,2022-12-13,3,,,,2023-08-13,22,Mobile App,0
