CustomerID,Age,Gender,MaritalStatus,IncomeLevel,TotalSpend,AvgSpend,NumTransactions,LastTransaction,UniqueProducts,NumInteractions,LastInteraction,IssuesUnresolved,LastLoginDate,LoginFrequency,ServiceUsage,ChurnStatus,ServiceMissing,SpendPerTransaction,SpendPerProduct,InteractionRate,DaysSinceLastTransaction,DaysSinceLastLogin,DaysSinceLastInteraction
606,44,F,Married,Low,271.99,271.99,1,2022-07-19,1,0.0,,0.0,2023-10-03,10,Website,0,1,271.99,271.99,0.0,530,89,755.0
607,40,M,Married,High,1489.51,297.902,5,2022-12-19,3,1.0,2022-11-16,1.0,2023-01-16,8,Mobile App,1,0,297.902,496.50333333333333,0.2,377,349,410.0
608,30,M,Divorced,Medium,2463.96,273.7733333333333,9,2022-12-29,4,1.0,2022-09-05,1.0,2023-01-14,2,Mobile App,0,0,273.7733333333333,615.99,0.1111111111111111,367,351,482.0
609,33,F,Married,Low,110.77,110.77,1,2022-07-25,1,2.0,2022-08-13,1.0,2023-12-21,32,Website,0,0,110.77,110.77,2.0,524,10,505.0
610,52,F,Divorced,Low,1504.22,300.844,5,2022-09-20,3,0.0,,0.0,2023-12-07,11,Mobile App,0,1,300.844,501.4066666666667,0.0,467,24,755.0
611,44,M,Married,High,624.87,208.29,3,2022-10-23,3,1.0,2022-06-27,1.0,2023-10-11,10,Online Banking,0,0,208.29,208.29,0.3333333333333333,434,81,552.0
612,69,F,Divorced,Medium,1688.29,241.1842857142857,7,2022-12-14,4,2.0,2022-08-13,0.0,2023-12-17,41,Online Banking,0,0,241.18428571428572,422.0725,0.2857142857142857,382,14,505.0
613,56,M,Married,High,612.18,204.06,3,2022-11-26,2,0.0,,0.0,2023-08-26,32,Online Banking,0,1,204.05999999999997,306.09,0.0,400,127,755.0
614,64,F,Married,High,1239.16,413.0533333333333,3,2022-12-10,3,1.0,2022-11-15,0.0,2023-03-25,24,Mobile App,1,0,413.05333333333334,413.05333333333334,0.3333333333333333,386,281,411.0
615,34,F,Divorced,Low,481.68,160.55999999999997,3,2022-06-22,2,2.0,2022-08-12,1.0,2023-08-11,7,Online Banking,0,0,160.56,240.84,0.6666666666666666,557,142,506.0
616,65,M,Single,Medium,1674.35,209.29375,8,2022-09-07,5,1.0,2022-08-19,1.0,2023-08-14,29,Online Banking,1,0,209.29375,334.87,0.125,480,139,499.0
617,58,F,Divorced,Low,2146.58,306.6542857142857,7,2022-12-08,5,0.0,,0.0,2023-01-22,2,Online Banking,1,1,306.6542857142857,429.316,0.0,388,343,755.0
618,18,M,Divorced,Low,1025.54,146.50571428571428,7,2022-12-07,4,2.0,2022-05-14,0.0,2023-11-20,16,Mobile App,1,0,146.50571428571428,256.385,0.2857142857142857,389,41,596.0
619,28,M,Widowed,High,244.19,244.19,1,2022-04-10,1,1.0,2022-11-25,1.0,2023-04-27,31,Online Banking,1,0,244.19,244.19,1.0,630,248,401.0
620,29,F,Single,High,694.35,231.45,3,2022-12-17,2,1.0,2022-02-27,1.0,2023-02-25,12,Online Banking,0,0,231.45000000000002,347.175,0.3333333333333333,379,309,672.0
621,31,F,Married,Low,204.8,102.4,2,2022-02-18,1,1.0,2022-07-28,0.0,2023-08-15,32,Online Banking,0,0,102.4,204.8,0.5,681,138,521.0
622,25,M,Single,High,754.54,150.908,5,2022-12-06,4,1.0,2022-06-27,1.0,2023-10-01,47,Online Banking,0,0,150.908,188.635,0.2,390,91,552.0
623,48,F,Single,High,1074.25,153.46428571428572,7,2022-11-20,4,2.0,2022-11-19,2.0,2023-04-12,41,Online Banking,0,0,153.46428571428572,268.5625,0.2857142857142857,406,263,407.0
624,24,F,Single,Medium,934.44,233.61,4,2022-08-23,3,0.0,,0.0,2023-11-19,18,Website,0,1,233.61,311.48,0.0,495,42,755.0
625,63,F,Widowed,Low,2452.39,272.4877777777777,9,2022-12-22,4,0.0,,0.0,2023-08-03,3,Mobile App,1,1,272.48777777777775,613.0975,0.0,374,150,755.0
626,48,M,Widowed,Low,2416.9,302.1125,8,2022-12-03,4,0.0,,0.0,2023-02-27,16,Website,0,1,302.1125,604.225,0.0,393,307,755.0
627,33,F,Married,Medium,1929.48,321.58,6,2022-09-05,5,1.0,2022-07-11,0.0,2023-11-16,49,Website,1,0,321.58,385.896,0.16666666666666666,482,45,538.0
628,59,F,Divorced,High,67.65,67.65,1,2022-05-03,1,1.0,2022-11-26,0.0,2023-01-16,42,Website,0,0,67.65,67.65,1.0,607,349,400.0
629,56,M,Single,Medium,657.3699999999999,219.1233333333333,3,2022-10-17,2,2.0,2022-09-10,1.0,2023-01-07,18,Online Banking,0,0,219.1233333333333,328.68499999999995,0.6666666666666666,440,358,477.0
630,61,F,Married,Medium,942.44,471.22,2,2022-09-26,1,1.0,2022-03-10,1.0,2023-08-17,44,Website,1,0,471.22,942.44,0.5,461,136,661.0
631,36,M,Married,Medium,238.83,238.83,1,2022-05-12,1,2.0,2022-11-13,1.0,2023-07-23,15,Website,0,0,238.83,238.83,2.0,598,161,413.0
632,25,M,Widowed,High,1060.86,176.81000000000003,6,2022-11-08,4,1.0,2022-02-07,1.0,2023-11-28,41,Online Banking,0,0,176.80999999999997,265.215,0.16666666666666666,418,33,692.0
633,46,M,Divorced,Medium,1985.72,248.215,8,2022-12-29,4,2.0,2022-07-22,2.0,2023-11-04,37,Online Banking,0,0,248.215,496.43,0.25,367,57,527.0
634,19,M,Divorced,Low,1053.54,263.385,4,2022-09-29,3,2.0,2022-11-16,2.0,2023-04-21,23,Mobile App,0,0,263.385,351.18,0.5,458,254,410.0
635,59,F,Widowed,High,1574.74,314.948,5,2022-05-31,2,1.0,2022-03-17,1.0,2023-12-10,26,Online Banking,0,0,314.948,787.37,0.2,579,21,654.0
636,20,M,Single,Medium,1041.72,208.344,5,2022-11-20,3,2.0,2022-12-19,1.0,2023-09-27,7,Online Banking,0,0,208.344,347.24,0.4,406,95,377.0
637,68,M,Widowed,Medium,1629.96,203.745,8,2022-10-19,4,1.0,2022-07-07,0.0,2023-04-26,48,Online Banking,0,0,203.745,407.49,0.125,438,249,542.0
638,46,M,Married,Medium,194.63,97.315,2,2022-10-03,2,0.0,,0.0,2023-04-30,21,Website,0,1,97.315,97.315,0.0,454,245,755.0
639,32,F,Widowed,Medium,1874.22,234.2775,8,2022-12-29,4,1.0,2022-09-24,1.0,2023-03-30,29,Website,0,0,234.2775,468.555,0.125,367,276,463.0
640,55,M,Divorced,Medium,2408.65,301.08125,8,2022-12-19,4,2.0,2022-08-30,1.0,2023-11-24,45,Website,0,0,301.08125,602.1625,0.25,377,37,488.0
641,45,M,Single,Medium,1717.5700000000002,190.8411111111112,9,2022-11-27,4,2.0,2022-03-04,1.0,2023-06-15,7,Online Banking,1,0,190.84111111111113,429.39250000000004,0.2222222222222222,399,199,667.0
642,54,M,Married,Low,1587.38,264.56333333333333,6,2022-07-10,3,1.0,2022-10-18,1.0,2023-08-15,6,Online Banking,0,0,264.56333333333333,529.1266666666667,0.16666666666666666,539,138,439.0
643,49,M,Married,High,1060.42,151.48857142857145,7,2022-12-28,4,0.0,,0.0,2023-09-17,27,Online Banking,1,1,151.48857142857145,265.105,0.0,368,105,755.0
644,47,M,Divorced,Low,266.05,133.025,2,2022-11-05,1,1.0,2022-06-12,0.0,2023-09-11,43,Mobile App,1,0,133.025,266.05,0.5,421,111,567.0
645,68,M,Widowed,Medium,328.56,328.56,1,2022-08-01,1,2.0,2022-10-18,1.0,2023-06-28,46,Website,0,0,328.56,328.56,2.0,517,186,439.0
646,64,M,Married,Medium,163.69,163.69,1,2022-05-07,1,0.0,,0.0,2023-02-23,17,Website,1,1,163.69,163.69,0.0,603,311,755.0
647,47,M,Widowed,Medium,12.46,12.46,1,2022-01-12,1,2.0,2022-06-24,1.0,2023-03-11,24,Mobile App,0,0,12.46,12.46,2.0,718,295,555.0
648,68,M,Married,Low,1028.17,342.72333333333336,3,2022-07-04,2,1.0,2022-03-09,0.0,2023-08-11,28,Website,0,0,342.72333333333336,514.085,0.3333333333333333,545,142,662.0
649,51,M,Divorced,Medium,759.5699999999999,189.8925,4,2022-11-11,2,1.0,2022-09-17,1.0,2023-07-01,26,Website,0,0,189.89249999999998,379.78499999999997,0.25,415,183,470.0
650,30,M,Married,Low,499.67,249.835,2,2022-12-29,2,1.0,2022-09-15,0.0,2023-08-30,38,Online Banking,1,0,249.835,249.835,0.5,367,123,472.0
651,50,M,Married,High,1467.02,209.5742857142857,7,2022-12-09,4,0.0,,0.0,2023-05-17,26,Online Banking,0,1,209.5742857142857,366.755,0.0,387,228,755.0
652,59,F,Single,Low,1245.86,249.172,5,2022-10-13,3,2.0,2022-06-15,2.0,2023-05-18,40,Website,0,0,249.17199999999997,415.28666666666663,0.4,444,227,564.0
653,34,F,Married,Low,392.17,392.17,1,2022-08-31,1,1.0,2022-12-04,0.0,2023-03-30,1,Mobile App,0,0,392.17,392.17,1.0,487,276,392.0
654,20,M,Divorced,High,1437.17,159.68555555555557,9,2022-10-30,4,1.0,2022-03-14,0.0,2023-02-19,19,Mobile App,0,0,159.68555555555557,359.2925,0.1111111111111111,427,315,657.0
655,26,F,Married,Medium,2097.25,233.02777777777777,9,2022-08-07,5,2.0,2022-12-16,2.0,2023-01-31,26,Mobile App,0,0,233.02777777777777,419.45,0.2222222222222222,511,334,380.0
656,69,F,Divorced,Low,1567.52,223.93142857142857,7,2022-11-16,5,0.0,,0.0,2023-07-10,35,Mobile App,0,1,223.93142857142857,313.504,0.0,410,174,755.0
657,28,F,Widowed,High,1135.3,227.06,5,2022-09-05,4,1.0,2022-09-01,0.0,2023-12-07,16,Online Banking,1,0,227.06,283.825,0.2,482,24,486.0
658,66,M,Divorced,Low,1132.79,188.7983333333333,6,2022-09-14,3,1.0,2022-02-07,1.0,2023-06-25,13,Mobile App,1,0,188.79833333333332,377.59666666666664,0.16666666666666666,473,189,692.0
659,44,F,Widowed,Low,1658.16,276.36,6,2022-11-30,3,2.0,2022-08-16,1.0,2023-09-25,10,Website,0,0,276.36,552.72,0.3333333333333333,396,97,502.0
660,45,F,Married,High,2676.26,334.5325,8,2022-10-19,5,2.0,2022-08-25,1.0,2023-08-13,8,Mobile App,0,0,334.5325,535.2520000000001,0.25,438,140,493.0
661,19,M,Divorced,Low,1579.69,197.46125,8,2022-12-23,5,0.0,,0.0,2023-10-12,27,Mobile App,0,1,197.46125,315.938,0.0,373,80,755.0
662,18,F,Single,High,758.41,189.6025,4,2022-07-13,3,0.0,,0.0,2023-09-01,26,Mobile App,0,1,189.6025,252.8033333333333,0.0,536,121,755.0
663,23,F,Divorced,Low,1160.99,193.4983333333333,6,2022-09-19,5,1.0,2022-02-23,1.0,2023-04-12,3,Mobile App,0,0,193.49833333333333,232.198,0.16666666666666666,468,263,676.0
664,42,F,Widowed,Medium,1972.94,328.8233333333333,6,2022-11-27,4,1.0,2022-10-29,1.0,2023-08-24,45,Online Banking,0,0,328.8233333333333,493.235,0.16666666666666666,399,129,428.0
665,52,F,Widowed,High,1405.19,281.038,5,2022-08-30,3,1.0,2022-12-30,1.0,2023-06-15,36,Online Banking,0,0,281.038,468.3966666666667,0.2,488,199,366.0
666,33,M,Single,Medium,474.38,474.38,1,2022-01-14,1,0.0,,0.0,2023-10-22,41,Online Banking,0,1,474.38,474.38,0.0,716,70,755.0
667,21,F,Divorced,Low,1442.15,240.3583333333333,6,2022-08-27,4,1.0,2022-03-08,0.0,2023-10-19,8,Online Banking,0,0,240.35833333333335,360.5375,0.16666666666666666,491,73,663.0
668,64,M,Married,Medium,1668.59,238.37,7,2022-12-25,3,1.0,2022-12-15,1.0,2023-06-03,32,Website,0,0,238.36999999999998,556.1966666666666,0.14285714285714285,371,211,381.0
669,55,F,Divorced,High,2232.41,279.05125,8,2022-11-02,4,2.0,2022-12-20,1.0,2023-11-06,19,Website,0,0,279.05125,558.1025,0.25,424,55,376.0
670,61,F,Divorced,Low,143.34,143.34,1,2022-11-05,1,0.0,,0.0,2023-04-02,12,Online Banking,0,1,143.34,143.34,0.0,421,273,755.0
671,37,F,Divorced,High,2587.47,287.49666666666667,9,2022-12-11,3,1.0,2022-10-22,0.0,2023-02-28,45,Online Banking,0,0,287.49666666666667,862.4899999999999,0.1111111111111111,385,306,435.0
672,42,F,Single,Low,77.31,77.31,1,2022-05-30,1,2.0,2022-06-25,0.0,2023-04-01,45,Mobile App,0,0,77.31,77.31,2.0,580,274,554.0
673,24,F,Single,Medium,1779.5,222.4375,8,2022-12-06,4,2.0,2022-03-31,0.0,2023-07-02,13,Mobile App,0,0,222.4375,444.875,0.25,390,182,640.0
674,38,M,Single,Medium,2314.49,257.1655555555556,9,2022-09-20,5,2.0,2022-03-20,1.0,2023-01-23,44,Online Banking,1,0,257.16555555555556,462.89799999999997,0.2222222222222222,467,342,651.0
675,24,M,Single,High,2461.3,273.4777777777778,9,2022-12-26,5,2.0,2022-07-21,0.0,2023-06-07,48,Online Banking,0,0,273.4777777777778,492.26000000000005,0.2222222222222222,370,207,528.0
676,46,M,Single,High,923.55,184.71,5,2022-12-30,4,0.0,,0.0,2023-11-16,45,Mobile App,0,1,184.70999999999998,230.8875,0.0,366,45,755.0
677,69,F,Married,Low,308.82,308.82,1,2022-04-22,1,2.0,2022-08-12,1.0,2023-07-05,7,Website,1,0,308.82,308.82,2.0,618,179,506.0
678,24,M,Divorced,High,864.3,216.075,4,2022-12-10,3,1.0,2022-10-09,0.0,2023-04-22,47,Online Banking,0,0,216.075,288.09999999999997,0.25,386,253,448.0
679,20,F,Divorced,High,1700.3,242.9,7,2022-12-26,4,2.0,2022-07-20,1.0,2023-08-31,47,Website,0,0,242.9,425.075,0.2857142857142857,370,122,529.0
680,46,M,Married,Medium,2490.85,276.7611111111111,9,2022-12-13,4,0.0,,0.0,2023-12-24,16,Website,0,1,276.7611111111111,622.7125,0.0,383,7,755.0
681,46,M,Married,High,1463.19,365.7975,4,2022-09-26,3,0.0,,0.0,2023-06-22,32,Mobile App,0,1,365.7975,487.73,0.0,461,192,755.0
682,56,M,Married,High,1084.11,216.822,5,2022-12-16,5,1.0,2022-08-16,0.0,2023-09-14,9,Mobile App,1,0,216.82199999999997,216.82199999999997,0.2,380,108,502.0
683,55,F,Married,Low,1383.28,276.656,5,2022-11-24,3,2.0,2022-06-14,1.0,2023-08-19,26,Online Banking,0,0,276.656,461.0933333333333,0.4,402,134,565.0
684,23,M,Single,Medium,1240.94,248.188,5,2022-11-16,4,1.0,2022-01-21,0.0,2023-07-24,48,Mobile App,0,0,248.18800000000002,310.235,0.2,410,160,709.0
685,63,F,Divorced,Medium,534.74,267.37,2,2022-03-18,2,0.0,,0.0,2023-07-27,40,Website,1,1,267.37,267.37,0.0,653,157,755.0
686,27,M,Married,Low,1019.67,254.9175,4,2022-12-04,3,0.0,,0.0,2023-07-29,47,Website,0,1,254.9175,339.89,0.0,392,155,755.0
687,54,F,Widowed,Medium,1446.69,160.74333333333334,9,2022-12-17,4,1.0,2022-01-16,0.0,2023-11-24,20,Online Banking,0,0,160.74333333333334,361.6725,0.1111111111111111,379,37,714.0
688,31,F,Married,Low,2281.4700000000003,253.4966666666667,9,2022-12-12,5,2.0,2022-12-03,1.0,2023-10-05,6,Website,0,0,253.4966666666667,456.29400000000004,0.2222222222222222,384,87,393.0
689,39,F,Divorced,Low,897.51,224.3775,4,2022-12-21,3,0.0,,0.0,2023-01-24,11,Mobile App,0,1,224.3775,299.17,0.0,375,341,755.0
690,49,F,Widowed,High,638.06,212.68666666666664,3,2022-12-20,3,0.0,,0.0,2023-12-22,29,Online Banking,0,1,212.68666666666664,212.68666666666664,0.0,376,9,755.0
691,35,F,Married,High,683.19,341.595,2,2022-11-21,1,0.0,,0.0,2023-01-11,7,Mobile App,1,1,341.595,683.19,0.0,405,354,755.0
692,53,F,Single,Low,1421.26,284.252,5,2022-11-23,3,0.0,,0.0,2023-06-24,29,Website,0,1,284.252,473.75333333333333,0.0,403,190,755.0
693,63,F,Single,High,2154.62,269.3275,8,2022-12-15,4,1.0,2022-07-07,0.0,2023-10-01,43,Mobile App,0,0,269.3275,538.655,0.125,381,91,542.0
694,69,F,Widowed,High,1500.44,214.34857142857143,7,2022-10-03,3,0.0,,0.0,2023-01-12,4,Online Banking,0,1,214.34857142857143,500.1466666666667,0.0,454,353,755.0
695,26,F,Single,Medium,2615.4300000000003,290.6033333333333,9,2022-12-25,4,2.0,2022-04-19,1.0,2023-02-09,24,Mobile App,1,0,290.60333333333335,653.8575000000001,0.2222222222222222,371,325,621.0
696,43,F,Widowed,Medium,55.77,55.77,1,2022-03-27,1,1.0,2022-10-19,1.0,2023-02-10,3,Website,1,0,55.77,55.77,1.0,644,324,438.0
697,39,M,Married,High,489.1,244.55,2,2022-09-14,2,0.0,,0.0,2023-07-11,12,Online Banking,0,1,244.55,244.55,0.0,473,173,755.0
698,63,F,Divorced,Low,273.02,136.51,2,2022-11-07,1,0.0,,0.0,2023-07-03,35,Website,0,1,136.51,273.02,0.0,419,181,755.0
699,55,M,Widowed,Low,994.16,248.54,4,2022-11-26,2,0.0,,0.0,2023-02-14,8,Mobile App,1,1,248.54,497.08,0.0,400,320,755.0
700,40,M,Married,High,2810.28,351.285,8,2022-09-17,5,2.0,2022-03-03,1.0,2023-12-18,38,Online Banking,0,0,351.285,562.056,0.25,470,13,668.0
701,34,F,Widowed,High,2395.1,266.1222222222222,9,2022-11-01,4,0.0,,0.0,2023-01-18,41,Online Banking,0,1,266.1222222222222,598.775,0.0,425,347,755.0
702,43,M,Divorced,Low,681.77,136.35399999999998,5,2022-10-18,3,0.0,,0.0,2023-12-31,38,Mobile App,1,1,136.35399999999998,227.25666666666666,0.0,439,0,755.0
703,64,F,Single,Medium,1289.55,184.22142857142856,7,2022-11-03,4,2.0,2022-07-19,0.0,2023-09-16,15,Mobile App,0,0,184.22142857142856,322.3875,0.2857142857142857,423,106,530.0
704,55,F,Single,Medium,948.68,316.2266666666667,3,2022-04-30,2,0.0,,0.0,2023-11-03,5,Website,0,1,316.22666666666663,474.34,0.0,610,58,755.0
705,19,M,Widowed,Low,1783.47,254.78142857142856,7,2022-08-26,4,2.0,2022-10-14,2.0,2023-05-16,40,Website,0,0,254.78142857142856,445.8675,0.2857142857142857,492,229,443.0
706,23,F,Divorced,High,104.0,104.0,1,2022-05-24,1,1.0,2022-05-23,1.0,2023-03-27,16,Online Banking,0,0,104.0,104.0,1.0,586,279,587.0
707,24,M,Married,Medium,35.24,35.24,1,2022-04-15,1,1.0,2022-02-02,1.0,2023-01-02,46,Online Banking,0,0,35.24,35.24,1.0,625,363,697.0
708,30,M,Married,Low,807.48,269.16,3,2022-12-15,3,1.0,2022-04-07,1.0,2023-09-29,28,Website,0,0,269.16,269.16,0.3333333333333333,381,93,633.0
709,44,M,Married,High,346.94,346.94,1,2022-05-11,1,0.0,,0.0,2023-07-21,13,Mobile App,0,1,346.94,346.94,0.0,599,163,755.0
710,28,M,Widowed,High,1373.66,228.94333333333336,6,2022-12-05,3,0.0,,0.0,2023-04-29,41,Website,0,1,228.94333333333336,457.8866666666667,0.0,391,246,755.0
711,32,F,Single,Medium,391.99,391.99,1,2022-05-27,1,1.0,2022-10-12,1.0,2023-02-26,11,Website,0,0,391.99,391.99,1.0,583,308,445.0
712,26,F,Widowed,High,1159.39,231.878,5,2022-12-03,3,2.0,2022-06-26,0.0,2023-11-30,37,Mobile App,0,0,231.87800000000001,386.46333333333337,0.4,393,31,553.0
713,25,F,Widowed,Low,1792.54,224.0675,8,2022-11-06,4,1.0,2022-02-23,0.0,2023-03-12,3,Website,0,0,224.0675,448.135,0.125,420,294,676.0
714,63,M,Widowed,Low,1170.32,146.29,8,2022-12-24,3,0.0,,0.0,2023-09-08,8,Mobile App,0,1,146.29,390.1066666666666,0.0,372,114,755.0
715,23,F,Married,Low,555.91,277.955,2,2022-08-10,1,1.0,2022-10-27,1.0,2023-06-02,38,Online Banking,0,0,277.955,555.91,0.5,508,212,430.0
716,65,M,Divorced,Low,3220.3,357.8111111111112,9,2022-11-17,5,2.0,2022-05-07,1.0,2023-01-11,47,Mobile App,1,0,357.81111111111113,644.0600000000001,0.2222222222222222,409,354,603.0
717,60,M,Widowed,High,1950.63,278.6614285714286,7,2022-09-30,3,2.0,2022-11-15,2.0,2023-05-03,34,Website,0,0,278.6614285714286,650.21,0.2857142857142857,457,242,411.0
718,21,M,Married,Low,1845.21,307.535,6,2022-10-17,4,1.0,2022-08-17,1.0,2023-07-12,38,Mobile App,0,0,307.535,461.3025,0.16666666666666666,440,172,501.0
719,28,M,Widowed,Medium,434.86,217.43,2,2022-09-26,2,0.0,,0.0,2023-12-16,42,Online Banking,0,1,217.43,217.43,0.0,461,15,755.0
720,68,M,Widowed,High,1551.13,258.5216666666667,6,2022-09-21,3,2.0,2022-06-24,1.0,2023-01-30,24,Website,0,0,258.5216666666667,517.0433333333334,0.3333333333333333,466,335,555.0
721,45,M,Married,High,921.33,184.266,5,2022-07-16,4,0.0,,0.0,2023-04-28,18,Website,0,1,184.26600000000002,230.3325,0.0,533,247,755.0
722,43,F,Divorced,High,814.74,271.58,3,2022-12-05,2,1.0,2022-07-04,1.0,2023-04-03,25,Website,0,0,271.58,407.37,0.3333333333333333,391,272,545.0
723,21,F,Divorced,Low,2143.56,306.22285714285715,7,2022-11-03,3,2.0,2022-12-07,0.0,2023-06-02,13,Website,0,0,306.22285714285715,714.52,0.2857142857142857,423,212,389.0
724,32,F,Single,High,477.73,238.865,2,2022-05-25,2,1.0,2022-01-25,1.0,2023-10-24,39,Website,0,0,238.865,238.865,0.5,585,68,705.0
725,36,M,Widowed,Low,627.29,313.645,2,2022-05-05,2,0.0,,0.0,2023-10-14,22,Mobile App,0,1,313.645,313.645,0.0,605,78,755.0
726,23,M,Single,Low,2048.2,256.025,8,2022-12-22,5,1.0,2022-10-30,0.0,2023-08-29,30,Online Banking,0,0,256.025,409.64,0.125,374,124,427.0
727,22,F,Married,High,1252.1,208.6833333333333,6,2022-12-23,5,0.0,,0.0,2023-08-13,30,Mobile App,0,1,208.6833333333333,250.42,0.0,373,140,755.0
728,35,F,Widowed,High,1552.44,310.488,5,2022-11-04,4,1.0,2022-10-09,1.0,2023-05-05,37,Website,0,0,310.488,388.11,0.2,422,240,448.0
729,23,F,Married,Low,161.07,80.535,2,2022-12-19,2,1.0,2022-07-23,0.0,2023-02-09,45,Mobile App,0,0,80.535,80.535,0.5,377,325,526.0
730,48,M,Single,High,1247.79,207.965,6,2022-09-17,5,1.0,2022-02-26,0.0,2023-12-20,43,Website,0,0,207.965,249.558,0.16666666666666666,470,11,673.0
731,42,F,Married,High,1559.5,194.9375,8,2022-10-02,5,0.0,,0.0,2023-12-20,15,Online Banking,0,1,194.9375,311.9,0.0,455,11,755.0
732,21,F,Married,Low,1865.72,207.3022222222222,9,2022-09-09,5,1.0,2022-01-18,1.0,2023-12-16,35,Mobile App,0,0,207.3022222222222,373.144,0.1111111111111111,478,15,712.0
733,23,M,Divorced,Low,681.14,227.04666666666665,3,2022-11-11,2,2.0,2022-03-22,2.0,2023-01-15,6,Online Banking,1,0,227.04666666666665,340.57,0.6666666666666666,415,350,649.0
734,58,M,Widowed,High,1047.12,209.424,5,2022-10-31,3,2.0,2022-12-11,1.0,2023-09-04,11,Mobile App,0,0,209.42399999999998,349.03999999999996,0.4,426,118,385.0
735,54,F,Widowed,Low,2165.49,270.68625000000003,8,2022-12-15,4,2.0,2022-08-14,1.0,2023-10-05,28,Website,0,0,270.68625,541.3725,0.25,381,87,504.0
736,67,F,Widowed,Low,576.3,192.1,3,2022-08-04,3,1.0,2022-08-05,1.0,2023-03-03,30,Website,0,0,192.1,192.1,0.3333333333333333,514,303,513.0
737,42,M,Married,Medium,2132.05,236.89444444444447,9,2022-11-17,4,2.0,2022-09-05,1.0,2023-05-13,16,Mobile App,0,0,236.89444444444447,533.0125,0.2222222222222222,409,232,482.0
738,51,M,Divorced,High,675.36,225.12,3,2022-05-17,1,2.0,2022-11-05,2.0,2023-05-25,28,Mobile App,0,0,225.12,675.36,0.6666666666666666,593,220,421.0
739,36,M,Single,High,338.97,169.485,2,2022-10-09,2,0.0,,0.0,2023-10-07,25,Online Banking,0,1,169.485,169.485,0.0,448,85,755.0
740,51,M,Widowed,High,2094.81,232.75666666666663,9,2022-12-02,5,1.0,2022-07-03,0.0,2023-05-27,48,Online Banking,0,0,232.75666666666666,418.962,0.1111111111111111,394,218,546.0
741,32,F,Married,High,2317.66,289.7075,8,2022-12-15,5,1.0,2022-06-11,0.0,2023-06-22,30,Website,0,0,289.7075,463.532,0.125,381,192,568.0
742,67,F,Divorced,High,583.1,291.55,2,2022-07-01,2,0.0,,0.0,2023-03-30,45,Online Banking,1,1,291.55,291.55,0.0,548,276,755.0
743,25,F,Divorced,Low,1118.41,279.6025,4,2022-12-15,3,2.0,2022-03-08,0.0,2023-07-28,14,Online Banking,0,0,279.6025,372.80333333333334,0.5,381,156,663.0
744,61,F,Widowed,High,1132.03,188.67166666666665,6,2022-10-13,4,0.0,,0.0,2023-06-09,27,Website,0,1,188.67166666666665,283.0075,0.0,444,205,755.0
745,64,F,Divorced,High,2639.28,293.25333333333333,9,2022-11-27,4,0.0,,0.0,2023-06-10,48,Website,0,1,293.25333333333333,659.82,0.0,399,204,755.0
746,66,M,Divorced,Medium,604.8199999999999,302.41,2,2022-10-20,1,1.0,2022-10-01,0.0,2023-12-18,30,Mobile App,0,0,302.40999999999997,604.8199999999999,0.5,437,13,456.0
747,51,M,Married,Low,967.08,241.77,4,2022-12-25,2,2.0,2022-03-09,2.0,2023-12-02,10,Online Banking,0,0,241.77,483.54,0.5,371,29,662.0
748,35,F,Single,High,284.57,142.285,2,2022-11-18,2,0.0,,0.0,2023-02-06,20,Mobile App,1,1,142.285,142.285,0.0,408,328,755.0
749,47,M,Divorced,High,618.27,206.09,3,2022-12-22,3,2.0,2022-09-03,1.0,2023-02-26,44,Online Banking,0,0,206.09,206.09,0.6666666666666666,374,308,484.0
750,30,F,Single,High,2600.41,325.05125,8,2022-12-05,4,2.0,2022-07-29,1.0,2023-08-21,7,Website,0,0,325.05125,650.1025,0.25,391,132,520.0
751,64,F,Divorced,High,1172.35,195.39166666666665,6,2022-09-26,2,1.0,2022-12-28,0.0,2023-08-24,34,Website,0,0,195.39166666666665,586.175,0.16666666666666666,461,129,368.0
752,50,F,Divorced,Low,2056.76,228.5288888888889,9,2022-12-06,4,2.0,2022-12-29,0.0,2023-12-07,27,Website,0,0,228.5288888888889,514.19,0.2222222222222222,390,24,367.0
753,52,F,Divorced,Medium,1560.95,260.15833333333336,6,2022-11-16,4,2.0,2022-11-03,1.0,2023-06-26,23,Online Banking,1,0,260.15833333333336,390.2375,0.3333333333333333,410,188,423.0
754,69,M,Widowed,Medium,1122.07,280.5175,4,2022-10-26,3,0.0,,0.0,2023-11-04,46,Website,0,1,280.5175,374.0233333333333,0.0,431,57,755.0
755,41,F,Widowed,High,539.68,179.89333333333332,3,2022-06-22,3,0.0,,0.0,2023-02-19,45,Website,0,1,179.89333333333332,179.89333333333332,0.0,557,315,755.0
756,43,F,Widowed,Medium,2081.7,346.95,6,2022-05-24,3,0.0,,0.0,2023-08-09,25,Mobile App,0,1,346.95,693.9,0.0,586,144,755.0
757,64,F,Single,Medium,1484.12,296.824,5,2022-11-08,4,1.0,2022-11-26,0.0,2023-09-06,28,Mobile App,1,0,296.82399999999996,371.03,0.2,418,116,400.0
758,68,M,Single,Medium,1725.5,191.72222222222223,9,2022-12-12,4,2.0,2022-12-14,2.0,2023-08-07,18,Online Banking,0,0,191.72222222222223,431.375,0.2222222222222222,384,146,382.0
